Filme,Realizador,Duração,Género,Ano lançamento,Rating
filme96714,realizador8,122 min,Comedies,1961,3
filme127956,realizador18,59 min,Movies,1980,5
filme40530,realizador2,37 min,Children & Family Movies,1980,1
filme124277,realizador9,62 min,Comedies,2014,2
filme49647,realizador15,135 min,Romantic Movies,1961,5
filme84102,realizador6,107 min,Anime Features,1992,4
filme8115,realizador5,224 min,Documentaries,2007,4
filme112447,realizador15,193 min,Stand-Up Comedy,1961,2
filme33454,realizador7,207 min,Comedies,2022,3
filme11108,realizador19,112 min,Dramas,2013,3
filme32185,realizador6,132 min,Action & Adventure,1988,4
filme69711,realizador4,233 min,Thrillers,1981,2
filme11016,realizador4,199 min,Stand-Up Comedy,2007,5
filme111103,realizador2,191 min,Dramas,1971,2
filme145500,realizador19,196 min,Anime Features,2008,3
filme43314,realizador4,76 min,Sports Movies,2010,5
filme21951,realizador10,128 min,Stand-Up Comedy,2012,3
filme8688,realizador15,139 min,Documentaries,2004,2
filme26576,realizador1,55 min,Romantic Movies,2016,1
filme54981,realizador14,177 min,Movies,1998,5
filme81786,realizador17,155 min,LGBTQ Movies,1984,2
filme127045,realizador10,151 min,International Movies,1998,2
filme40066,realizador11,147 min,International Movies,2015,1
filme27419,realizador8,131 min,Sports Movies,1990,3
filme37513,realizador3,40 min,Cult Movies,1974,4
filme98489,realizador12,79 min,LGBTQ Movies,2019,5
filme25993,realizador9,134 min,Documentaries,2006,2
filme58604,realizador16,165 min,Action & Adventure,1982,2
filme3315,realizador18,161 min,Sci-Fi & Fantasy,2000,4
filme91232,realizador6,153 min,Romantic Movies,2016,5
filme126259,realizador1,67 min,Action & Adventure,2014,5
filme66235,realizador15,65 min,Comedies,1997,5
filme70596,realizador12,88 min,Classic Movies,1961,4
filme73054,realizador6,70 min,Cult Movies,2002,3
filme93033,realizador14,157 min,Romantic Movies,1987,3
filme131234,realizador15,101 min,Music & Musicals,2014,3
filme142678,realizador19,172 min,Documentaries,1969,1
filme69967,realizador15,116 min,LGBTQ Movies,1964,1
filme117434,realizador17,134 min,Dramas,2005,2
filme37525,realizador15,54 min,Romantic Movies,2004,1
filme139647,realizador15,219 min,Movies,1985,5
filme133311,realizador1,219 min,Music & Musicals,1974,2
filme63133,realizador3,71 min,Cult Movies,1986,3
filme121604,realizador16,189 min,Documentaries,1962,3
filme53284,realizador9,88 min,Documentaries,1986,4
filme78145,realizador17,109 min,Romantic Movies,1965,1
filme96814,realizador8,209 min,Sci-Fi & Fantasy,1978,5
filme56188,realizador8,63 min,Comedies,1993,2
filme90500,realizador8,68 min,Dramas,1980,2
filme70144,realizador13,138 min,Documentaries,1989,2
filme84172,realizador14,238 min,Classic Movies,2008,4
filme80501,realizador3,88 min,Documentaries,1964,5
filme146311,realizador3,86 min,Classic Movies,1963,1
filme106821,realizador19,97 min,Anime Features,1995,1
filme81239,realizador5,128 min,Action & Adventure,1991,4
filme76189,realizador13,74 min,Stand-Up Comedy,1999,3
filme133370,realizador15,116 min,Sports Movies,2006,3
filme120321,realizador16,213 min,Independent Movies,1968,2
filme81760,realizador6,89 min,Children & Family Movies,2010,3
filme70897,realizador4,222 min,Comedies,2004,4
filme117871,realizador3,47 min,Comedies,2017,3
filme33762,realizador11,227 min,LGBTQ Movies,2015,3
filme131457,realizador12,49 min,Comedies,1967,3
filme13487,realizador19,157 min,Romantic Movies,1974,2
filme42414,realizador12,205 min,Classic Movies,1985,2
filme52561,realizador11,236 min,Sports Movies,1977,3
filme30608,realizador9,164 min,Children & Family Movies,1960,1
filme88690,realizador12,103 min,Movies,1995,1
filme60730,realizador18,227 min,LGBTQ Movies,1962,4
filme64843,realizador5,186 min,Independent Movies,1961,4
filme109431,realizador10,162 min,Documentaries,2017,2
filme10520,realizador4,113 min,Classic Movies,1960,5
filme132479,realizador4,197 min,Thrillers,2019,3
filme25302,realizador7,125 min,Horror Movies,1994,4
filme1202,realizador3,84 min,Romantic Movies,1981,2
filme36564,realizador7,227 min,Independent Movies,1976,4
filme149079,realizador12,223 min,Stand-Up Comedy,1993,2
filme60062,realizador1,158 min,Anime Features,2000,1
filme96466,realizador13,211 min,Comedies,1968,5
filme77722,realizador14,73 min,Documentaries,1979,2
filme1337,realizador1,90 min,Independent Movies,1983,4
filme97263,realizador4,49 min,Action & Adventure,2021,1
filme20212,realizador3,111 min,Sci-Fi & Fantasy,2015,5
filme90847,realizador6,147 min,Sci-Fi & Fantasy,1970,5
filme37468,realizador2,237 min,Dramas,1964,3
filme87274,realizador5,137 min,Classic Movies,1988,4
filme26203,realizador6,149 min,Movies,2001,5
filme7777,realizador10,73 min,Anime Features,1985,3
filme75559,realizador10,70 min,Stand-Up Comedy,2001,4
filme102447,realizador9,43 min,Dramas,1974,5
filme87924,realizador13,155 min,Anime Features,2014,1
filme51579,realizador19,48 min,Romantic Movies,1961,1
filme131282,realizador9,226 min,Action & Adventure,2020,2
filme72983,realizador3,224 min,International Movies,2008,4
filme123597,realizador7,185 min,Classic Movies,2005,2
filme76512,realizador14,221 min,Independent Movies,2020,3
filme26716,realizador17,160 min,Movies,1993,2
filme69999,realizador15,164 min,Documentaries,1964,4
filme137128,realizador14,125 min,Cult Movies,2001,4
filme131692,realizador11,172 min,Sports Movies,1961,5
filme146256,realizador15,50 min,Anime Features,1988,4
filme86995,realizador4,144 min,Thrillers,2021,4
filme149763,realizador10,133 min,Classic Movies,2018,2
filme121288,realizador7,79 min,Classic Movies,1986,2
filme74352,realizador19,141 min,Independent Movies,1966,1
filme19411,realizador17,135 min,Sports Movies,1981,5
filme147753,realizador9,49 min,Music & Musicals,1986,1
filme17370,realizador16,160 min,Documentaries,2023,5
filme81568,realizador17,172 min,Children & Family Movies,2008,2
filme32879,realizador13,124 min,Independent Movies,1973,4
filme25893,realizador1,47 min,LGBTQ Movies,2009,3
filme29149,realizador16,183 min,Thrillers,1981,1
filme121772,realizador3,115 min,Music & Musicals,1962,3
filme77029,realizador12,102 min,Action & Adventure,1962,3
filme2972,realizador1,183 min,Documentaries,1966,2
filme98842,realizador1,144 min,Action & Adventure,1961,2
filme763,realizador15,116 min,Horror Movies,1969,4
filme64214,realizador7,155 min,Thrillers,2000,4
filme134491,realizador12,123 min,Movies,1975,2
filme37979,realizador6,121 min,Action & Adventure,1998,3
filme6243,realizador1,170 min,Action & Adventure,1981,1
filme19694,realizador13,99 min,Thrillers,1962,3
filme9809,realizador8,203 min,Sports Movies,1982,5
filme15315,realizador5,150 min,Children & Family Movies,1964,2
filme62446,realizador1,170 min,Sci-Fi & Fantasy,1982,4
filme128302,realizador3,149 min,Action & Adventure,1963,4
filme23840,realizador9,118 min,Classic Movies,2016,5
filme114888,realizador13,226 min,Dramas,2014,4
filme81277,realizador4,57 min,LGBTQ Movies,2011,2
filme27323,realizador6,146 min,Cult Movies,1986,2
filme89887,realizador7,239 min,Dramas,1996,3
filme29699,realizador1,88 min,Sci-Fi & Fantasy,1975,3
filme8133,realizador19,226 min,Comedies,1984,1
filme140994,realizador15,106 min,Stand-Up Comedy,1967,2
filme125459,realizador17,222 min,Thrillers,2012,3
filme102268,realizador14,150 min,Children & Family Movies,2018,3
filme34417,realizador17,207 min,Independent Movies,2019,4
filme44429,realizador16,183 min,Thrillers,1971,3
filme143853,realizador4,45 min,Children & Family Movies,1985,5
filme13662,realizador17,101 min,Music & Musicals,1986,3
filme76834,realizador2,63 min,Sci-Fi & Fantasy,1993,4
filme11980,realizador18,56 min,Sports Movies,1985,2
filme21320,realizador13,167 min,Music & Musicals,1982,3
filme82822,realizador14,143 min,Music & Musicals,1968,1
filme119613,realizador11,213 min,Children & Family Movies,1966,2
filme69146,realizador18,137 min,Movies,2014,5
filme19130,realizador2,167 min,Independent Movies,1985,3
filme75806,realizador2,217 min,Cult Movies,2016,3
filme99117,realizador2,197 min,LGBTQ Movies,1999,1
filme50854,realizador1,40 min,Documentaries,2009,2
filme49564,realizador4,198 min,Classic Movies,2015,2
filme4488,realizador5,58 min,Children & Family Movies,1980,3
filme45795,realizador10,56 min,Independent Movies,1963,4
filme3054,realizador19,56 min,Stand-Up Comedy,2012,2
filme41597,realizador19,87 min,Music & Musicals,1967,4
filme120969,realizador4,160 min,Dramas,1960,5
filme15359,realizador18,104 min,International Movies,1974,1
filme137820,realizador18,104 min,Children & Family Movies,2007,2
filme75690,realizador14,67 min,Anime Features,1963,3
filme64704,realizador9,80 min,LGBTQ Movies,1969,4
filme82632,realizador2,226 min,Dramas,2015,1
filme108401,realizador17,222 min,Thrillers,2003,3
filme142675,realizador2,52 min,Thrillers,1966,1
filme139483,realizador12,205 min,Anime Features,1975,1
filme10091,realizador15,51 min,Sports Movies,2016,2
filme112628,realizador19,125 min,Classic Movies,2017,4
filme133275,realizador5,164 min,Cult Movies,1986,3
filme83717,realizador10,93 min,Sci-Fi & Fantasy,1960,3
filme49819,realizador16,55 min,Dramas,1989,2
filme125255,realizador12,229 min,Cult Movies,2005,4
filme82493,realizador2,60 min,International Movies,1987,3
filme1177,realizador19,236 min,Dramas,1966,1
filme69720,realizador4,82 min,Independent Movies,1962,5
filme109084,realizador15,174 min,Documentaries,1986,1
filme55806,realizador10,98 min,Dramas,2008,5
filme97654,realizador19,94 min,Action & Adventure,1982,4
filme135150,realizador14,49 min,Romantic Movies,1978,5
filme22515,realizador13,144 min,Stand-Up Comedy,2012,5
filme95690,realizador5,186 min,Music & Musicals,2001,2
filme7665,realizador14,81 min,Action & Adventure,1987,1
filme103010,realizador7,90 min,Classic Movies,2021,4
filme75078,realizador5,110 min,Music & Musicals,1996,3
filme3145,realizador4,34 min,Sci-Fi & Fantasy,1962,2
filme76779,realizador10,100 min,Movies,1964,5
filme52983,realizador7,162 min,LGBTQ Movies,2008,5
filme42671,realizador7,116 min,Movies,2018,1
filme139160,realizador9,234 min,Music & Musicals,2011,5
filme72193,realizador9,82 min,Comedies,2004,1
filme113913,realizador8,85 min,Anime Features,1997,3
filme121649,realizador18,210 min,Cult Movies,1998,1
filme41543,realizador11,176 min,Comedies,2015,5
filme10991,realizador17,234 min,Comedies,2014,2
filme24977,realizador16,42 min,Movies,1966,5
filme25072,realizador17,86 min,Music & Musicals,1980,1
filme43533,realizador7,55 min,Comedies,1981,1
filme4517,realizador8,208 min,Comedies,2010,4
filme136468,realizador3,82 min,Romantic Movies,1963,5
filme133764,realizador2,193 min,Sports Movies,1989,2
filme47640,realizador10,59 min,Independent Movies,1992,4
filme5325,realizador13,104 min,Movies,1990,3
filme127130,realizador18,88 min,Dramas,2005,5
filme99354,realizador18,99 min,Anime Features,1978,3
filme30422,realizador7,112 min,Action & Adventure,1996,5
filme102310,realizador7,48 min,Action & Adventure,2022,5
filme63566,realizador12,78 min,International Movies,1976,5
filme135332,realizador8,43 min,Movies,2020,5
filme1250,realizador5,214 min,Anime Features,1988,1
filme48826,realizador13,229 min,LGBTQ Movies,1994,1
filme136229,realizador14,158 min,Documentaries,1968,5
filme114029,realizador10,94 min,Classic Movies,2012,4
filme101082,realizador12,140 min,Romantic Movies,1985,2
filme76015,realizador8,116 min,Music & Musicals,2001,3
filme102467,realizador10,145 min,Dramas,1985,2
filme36037,realizador16,105 min,Thrillers,2014,4
filme76524,realizador9,202 min,Children & Family Movies,1989,3
filme92903,realizador17,234 min,Sci-Fi & Fantasy,1964,4
filme7646,realizador2,40 min,Romantic Movies,1975,2
filme98583,realizador15,61 min,Music & Musicals,1970,1
filme100510,realizador18,74 min,Movies,1960,1
filme71466,realizador6,69 min,Independent Movies,1967,5
filme113947,realizador14,204 min,International Movies,1976,5
filme45492,realizador6,187 min,LGBTQ Movies,2007,4
filme96212,realizador6,153 min,Cult Movies,1978,3
filme112826,realizador14,110 min,Horror Movies,2010,2
filme6370,realizador9,129 min,Romantic Movies,1996,2
filme71642,realizador6,154 min,LGBTQ Movies,2002,3
filme23923,realizador5,156 min,Music & Musicals,2003,2
filme70016,realizador14,62 min,Action & Adventure,2005,5
filme1034,realizador3,148 min,Classic Movies,1987,3
filme110721,realizador12,54 min,Dramas,1978,4
filme100962,realizador5,198 min,Comedies,1968,5
filme137767,realizador9,164 min,Classic Movies,1993,5
filme124398,realizador8,234 min,Classic Movies,2012,4
filme1183,realizador3,126 min,Documentaries,2023,4
filme125064,realizador15,79 min,Movies,2020,3
filme108102,realizador7,159 min,Romantic Movies,2018,4
filme46256,realizador11,48 min,Children & Family Movies,2016,3
filme96570,realizador9,105 min,Horror Movies,1988,2
filme1695,realizador13,54 min,Children & Family Movies,1984,5
filme15173,realizador12,156 min,Sports Movies,1993,4
filme4589,realizador8,189 min,Dramas,2006,2
filme51210,realizador2,96 min,Sci-Fi & Fantasy,2002,2
filme20537,realizador13,117 min,Cult Movies,1963,4
filme63617,realizador10,105 min,Comedies,1995,3
filme1412,realizador2,157 min,Anime Features,1970,3
filme125599,realizador12,234 min,Romantic Movies,2003,4
filme111403,realizador6,166 min,Movies,1966,2
filme77316,realizador13,122 min,Action & Adventure,2021,1
filme18309,realizador19,125 min,Sports Movies,1964,5
filme52813,realizador1,147 min,Sci-Fi & Fantasy,1998,3
filme48682,realizador10,190 min,Cult Movies,2022,2
filme140489,realizador13,95 min,LGBTQ Movies,2003,5
filme134435,realizador7,180 min,Thrillers,1971,2
filme8905,realizador18,52 min,Comedies,2001,3
filme149477,realizador16,47 min,LGBTQ Movies,2020,5
filme139437,realizador7,93 min,Music & Musicals,1997,1
filme1632,realizador9,38 min,Children & Family Movies,2014,2
filme114798,realizador9,136 min,Independent Movies,1971,1
filme37002,realizador5,186 min,Music & Musicals,1967,2
filme22077,realizador11,107 min,Stand-Up Comedy,1971,5
filme94981,realizador12,172 min,Documentaries,1974,1
filme42985,realizador2,38 min,Documentaries,1999,5
filme134291,realizador19,76 min,LGBTQ Movies,1977,3
filme78968,realizador5,112 min,Children & Family Movies,2017,2
filme54050,realizador19,136 min,Children & Family Movies,2005,2
filme104597,realizador8,157 min,Anime Features,1993,3
filme98470,realizador4,122 min,Action & Adventure,1990,2
filme34505,realizador6,210 min,Anime Features,1970,2
filme27141,realizador17,35 min,LGBTQ Movies,1999,2
filme65727,realizador5,111 min,Horror Movies,2001,2
filme146821,realizador3,122 min,Comedies,1998,2
filme99272,realizador1,223 min,Documentaries,2002,4
filme40446,realizador6,54 min,Classic Movies,2020,4
filme37358,realizador4,99 min,Independent Movies,1970,3
filme43530,realizador11,107 min,Romantic Movies,2000,3
filme129221,realizador10,63 min,Comedies,2016,5
filme104424,realizador1,164 min,Anime Features,1971,3
filme60187,realizador8,159 min,Movies,1994,1
filme135270,realizador6,222 min,Music & Musicals,1992,3
filme139452,realizador13,84 min,Documentaries,2004,1
filme39606,realizador4,85 min,Dramas,1965,5
filme115877,realizador3,131 min,Independent Movies,2013,4
filme112518,realizador12,238 min,Anime Features,1984,1
filme2371,realizador1,197 min,Horror Movies,2008,2
filme122125,realizador3,107 min,Sci-Fi & Fantasy,2012,4
filme111628,realizador10,167 min,Documentaries,2005,5
filme28676,realizador4,238 min,Independent Movies,2006,5
filme68373,realizador12,171 min,Documentaries,1970,1
filme31568,realizador18,152 min,Action & Adventure,1987,4
filme63288,realizador19,152 min,International Movies,1999,4
filme85005,realizador8,101 min,LGBTQ Movies,2021,2
filme52439,realizador3,117 min,Dramas,1986,1
filme145875,realizador2,106 min,Sports Movies,1990,3
filme99040,realizador17,166 min,Horror Movies,1960,3
filme142310,realizador8,76 min,Documentaries,2002,4
filme40490,realizador5,84 min,Romantic Movies,1974,5
filme26727,realizador1,240 min,Music & Musicals,1997,4
filme54406,realizador9,237 min,Thrillers,2018,4
filme65347,realizador14,79 min,Romantic Movies,1980,4
filme16953,realizador9,202 min,Sci-Fi & Fantasy,1962,2
filme17748,realizador17,39 min,Dramas,1979,3
filme86087,realizador12,193 min,Movies,2003,1
filme37313,realizador3,31 min,Thrillers,2022,2
filme133903,realizador12,124 min,Cult Movies,2012,3
filme17018,realizador16,44 min,Anime Features,1990,3
filme100133,realizador6,51 min,Cult Movies,1962,4
filme22023,realizador8,174 min,Sports Movies,1997,5
filme69938,realizador6,199 min,Sports Movies,1989,5
filme62336,realizador18,228 min,Stand-Up Comedy,1960,1
filme48135,realizador10,171 min,LGBTQ Movies,1995,4
filme110114,realizador8,195 min,Romantic Movies,1984,2
filme42490,realizador11,35 min,Independent Movies,1993,4
filme125595,realizador15,155 min,Children & Family Movies,1992,1
filme130953,realizador13,52 min,Classic Movies,2023,1
filme92239,realizador16,90 min,Romantic Movies,2016,1
filme65703,realizador11,142 min,Dramas,1970,4
filme63531,realizador7,143 min,Horror Movies,2013,5
filme101753,realizador18,50 min,Stand-Up Comedy,2011,5
filme21529,realizador11,195 min,Comedies,2011,2
filme26857,realizador15,97 min,International Movies,1964,4
filme124218,realizador3,204 min,Comedies,1963,1
filme25070,realizador6,116 min,Sci-Fi & Fantasy,1960,4
filme79355,realizador13,87 min,Sports Movies,2015,3
filme92150,realizador3,66 min,Dramas,1973,2
filme49650,realizador4,111 min,Dramas,1979,1
filme127053,realizador6,120 min,International Movies,1971,4
filme43745,realizador10,67 min,Classic Movies,1979,1
filme21213,realizador18,198 min,Independent Movies,2010,5
filme106319,realizador19,153 min,Movies,1982,3
filme14600,realizador6,77 min,Horror Movies,1996,4
filme130448,realizador13,118 min,Classic Movies,2013,2
filme25751,realizador11,217 min,Romantic Movies,1977,5
filme9402,realizador3,114 min,Children & Family Movies,1989,2
filme126224,realizador17,130 min,Sci-Fi & Fantasy,1987,4
filme42355,realizador14,49 min,Anime Features,2003,4
filme8751,realizador16,118 min,Sports Movies,1996,4
filme38791,realizador10,129 min,Anime Features,2008,2
filme95238,realizador7,238 min,Action & Adventure,1965,4
filme48709,realizador15,166 min,Action & Adventure,1985,5
filme43969,realizador18,139 min,Sports Movies,1980,1
filme79140,realizador7,49 min,Independent Movies,1993,1
filme49506,realizador2,65 min,Romantic Movies,1978,3
filme85107,realizador10,192 min,Comedies,2010,2
filme140762,realizador14,164 min,Classic Movies,1975,1
filme89778,realizador1,168 min,Sci-Fi & Fantasy,1986,4
filme14233,realizador6,157 min,Stand-Up Comedy,2021,4
filme73588,realizador11,235 min,Movies,1972,5
filme40694,realizador14,109 min,Movies,1986,1
filme82263,realizador1,211 min,Documentaries,1971,5
filme47916,realizador3,77 min,Action & Adventure,2022,1
filme22866,realizador14,129 min,Documentaries,1980,5
filme83806,realizador9,70 min,LGBTQ Movies,1967,1
filme11548,realizador17,83 min,Documentaries,2014,2
filme17824,realizador1,221 min,International Movies,1980,5
filme47242,realizador7,117 min,LGBTQ Movies,1964,5
filme134915,realizador19,154 min,Thrillers,1979,1
filme142236,realizador15,136 min,Sports Movies,2012,3
filme112552,realizador16,196 min,Children & Family Movies,1972,3
filme66446,realizador13,45 min,Independent Movies,2021,4
filme144425,realizador17,67 min,Stand-Up Comedy,1993,2
filme140721,realizador5,35 min,Children & Family Movies,1988,3
filme64396,realizador10,220 min,LGBTQ Movies,2001,1
filme38284,realizador3,46 min,Sci-Fi & Fantasy,1976,2
filme55233,realizador15,120 min,Horror Movies,2012,1
filme134880,realizador8,187 min,International Movies,1976,2
filme28372,realizador8,164 min,Sci-Fi & Fantasy,1967,1
filme136569,realizador1,171 min,Children & Family Movies,2010,4
filme71757,realizador3,218 min,Anime Features,1962,3
filme31764,realizador9,57 min,Music & Musicals,1972,5
filme49189,realizador13,171 min,LGBTQ Movies,2022,4
filme143096,realizador9,73 min,Stand-Up Comedy,1965,2
filme94827,realizador7,50 min,Sci-Fi & Fantasy,1980,4
filme125506,realizador5,52 min,International Movies,1980,5
filme19160,realizador11,90 min,Romantic Movies,1972,1
filme127595,realizador12,107 min,Documentaries,2016,2
filme144594,realizador16,200 min,Documentaries,2014,4
filme149818,realizador17,47 min,Movies,1988,3
filme107840,realizador16,150 min,Thrillers,1961,1
filme52345,realizador2,43 min,Horror Movies,1996,1
filme135217,realizador1,238 min,Anime Features,1987,5
filme45206,realizador5,76 min,Classic Movies,1985,5
filme49310,realizador3,235 min,Children & Family Movies,2019,4
filme134543,realizador12,191 min,Anime Features,1964,5
filme139962,realizador15,210 min,Thrillers,1971,3
filme51683,realizador16,157 min,Romantic Movies,1963,3
filme81337,realizador5,204 min,Thrillers,1995,1
filme69013,realizador5,43 min,Sci-Fi & Fantasy,1961,4
filme15715,realizador19,76 min,Sports Movies,1990,5
filme131703,realizador15,97 min,Anime Features,2011,3
filme66093,realizador10,168 min,Sports Movies,1980,1
filme442,realizador13,226 min,International Movies,1999,3
filme82468,realizador8,168 min,Classic Movies,1997,3
filme52797,realizador12,72 min,Classic Movies,1967,2
filme108658,realizador9,50 min,International Movies,1986,4
filme54838,realizador15,48 min,Stand-Up Comedy,1992,5
filme94529,realizador4,101 min,Romantic Movies,1977,3
filme16933,realizador7,32 min,Independent Movies,1978,4
filme41290,realizador4,142 min,Children & Family Movies,1962,3
filme85953,realizador10,220 min,Thrillers,2014,5
filme66372,realizador14,120 min,Documentaries,2008,1
filme57133,realizador15,107 min,Children & Family Movies,1981,5
filme77091,realizador8,170 min,Cult Movies,1976,5
filme96690,realizador18,151 min,Stand-Up Comedy,2022,5
filme45617,realizador18,165 min,Anime Features,2018,5
filme87876,realizador19,183 min,Independent Movies,1998,3
filme28466,realizador18,223 min,Movies,2023,3
filme66098,realizador1,198 min,Sports Movies,1962,4
filme117882,realizador10,66 min,Dramas,1966,3
filme107569,realizador13,52 min,LGBTQ Movies,2017,1
filme20003,realizador11,196 min,Horror Movies,2019,2
filme9166,realizador12,84 min,Action & Adventure,1970,4
filme103063,realizador17,228 min,Cult Movies,2018,1
filme81101,realizador2,186 min,Thrillers,1967,4
filme144169,realizador15,104 min,Horror Movies,1988,5
filme90724,realizador10,226 min,Independent Movies,2005,1
filme89824,realizador14,177 min,Cult Movies,1989,4
filme96474,realizador4,155 min,Sports Movies,2015,3
filme80452,realizador15,212 min,Sci-Fi & Fantasy,1964,2
filme14184,realizador19,109 min,Dramas,2019,2
filme20508,realizador11,126 min,Thrillers,1972,4
filme56160,realizador14,133 min,Independent Movies,2007,3
filme146262,realizador7,176 min,Anime Features,1974,3
filme49025,realizador3,44 min,Action & Adventure,2017,4
filme69335,realizador5,156 min,Action & Adventure,1963,1
filme121765,realizador4,231 min,Sci-Fi & Fantasy,2001,5
filme44962,realizador15,214 min,Sports Movies,2018,3
filme109956,realizador12,210 min,LGBTQ Movies,1962,3
filme146967,realizador1,138 min,International Movies,1983,3
filme97594,realizador11,183 min,Movies,2009,1
filme43292,realizador8,117 min,LGBTQ Movies,2014,3
filme84881,realizador10,117 min,Children & Family Movies,1973,4
filme140332,realizador17,103 min,Movies,1970,4
filme94199,realizador5,198 min,Dramas,1995,5
filme56333,realizador17,164 min,Comedies,1961,2
filme73118,realizador4,35 min,Children & Family Movies,1993,4
filme83924,realizador11,229 min,Romantic Movies,1998,5
filme55239,realizador6,134 min,Independent Movies,1993,1
filme69014,realizador16,197 min,Action & Adventure,1978,1
filme56891,realizador11,109 min,Horror Movies,2010,3
filme6492,realizador14,171 min,Children & Family Movies,2018,4
filme128924,realizador1,183 min,Sports Movies,1966,4
filme85555,realizador17,188 min,Action & Adventure,1993,5
filme110743,realizador12,129 min,Sports Movies,1979,1
filme64634,realizador17,144 min,Action & Adventure,2020,2
filme113763,realizador3,171 min,LGBTQ Movies,1995,2
filme101012,realizador8,32 min,Anime Features,2020,1
filme105165,realizador15,165 min,Music & Musicals,1964,4
filme61960,realizador5,213 min,Anime Features,1963,4
filme84633,realizador15,206 min,Children & Family Movies,2004,1
filme106694,realizador14,52 min,Comedies,1993,5
filme84943,realizador8,38 min,Movies,1985,1
filme82457,realizador12,158 min,Dramas,1974,4
filme25020,realizador11,128 min,Documentaries,2019,2
filme134626,realizador8,34 min,Children & Family Movies,1991,2
filme96376,realizador1,208 min,Music & Musicals,2023,4
filme147243,realizador8,138 min,Romantic Movies,2007,3
filme101902,realizador4,144 min,Dramas,2018,3
filme10045,realizador12,112 min,International Movies,2009,3
filme133326,realizador15,196 min,Dramas,1994,5
filme2207,realizador5,57 min,Romantic Movies,2023,5
filme8631,realizador17,57 min,Sci-Fi & Fantasy,2011,1
filme5916,realizador19,214 min,Stand-Up Comedy,2008,1
filme102500,realizador10,221 min,Comedies,1964,4
filme51641,realizador11,66 min,Children & Family Movies,2000,5
filme115147,realizador15,175 min,Classic Movies,2017,3
filme89097,realizador11,142 min,Comedies,2020,2
filme4156,realizador17,131 min,LGBTQ Movies,1982,2
filme42469,realizador10,97 min,LGBTQ Movies,1988,1
filme23317,realizador8,239 min,LGBTQ Movies,2002,3
filme4144,realizador17,82 min,Sports Movies,2014,2
filme22643,realizador18,73 min,International Movies,2010,5
filme92237,realizador5,147 min,Sci-Fi & Fantasy,1983,1
filme275,realizador4,134 min,LGBTQ Movies,1964,3
filme126469,realizador14,122 min,Classic Movies,2001,5
filme147831,realizador6,112 min,Music & Musicals,1971,1
filme65097,realizador3,98 min,Horror Movies,1969,1
filme139312,realizador9,184 min,LGBTQ Movies,1980,4
filme13979,realizador2,103 min,Sports Movies,1989,2
filme29722,realizador1,113 min,Sci-Fi & Fantasy,2001,1
filme130065,realizador18,62 min,Children & Family Movies,1982,4
filme7083,realizador16,178 min,Independent Movies,1971,2
filme38480,realizador13,43 min,Action & Adventure,1989,2
filme46611,realizador17,151 min,Independent Movies,2010,1
filme5185,realizador10,174 min,Thrillers,2000,1
filme8159,realizador3,222 min,Sci-Fi & Fantasy,1976,1
filme87399,realizador11,203 min,Stand-Up Comedy,1979,4
filme90923,realizador7,45 min,Documentaries,1993,2
filme148165,realizador7,85 min,LGBTQ Movies,2020,1
filme5797,realizador4,141 min,LGBTQ Movies,2003,5
filme94807,realizador9,131 min,Classic Movies,2013,5
filme93977,realizador12,117 min,LGBTQ Movies,2010,1
filme17190,realizador16,76 min,International Movies,1985,5
filme14509,realizador17,40 min,Comedies,1989,5
filme10563,realizador11,103 min,Classic Movies,1979,5
filme126663,realizador12,206 min,Cult Movies,2012,1
filme35578,realizador5,178 min,Sci-Fi & Fantasy,2006,4
filme133947,realizador11,216 min,Sports Movies,1977,5
filme40971,realizador15,229 min,Music & Musicals,1976,5
filme73978,realizador9,94 min,Action & Adventure,2018,3
filme78137,realizador13,157 min,LGBTQ Movies,1985,3
filme60583,realizador18,184 min,Thrillers,1964,1
filme1054,realizador6,224 min,Children & Family Movies,2003,2
filme22913,realizador14,149 min,Anime Features,1994,5
filme84188,realizador16,41 min,Music & Musicals,1998,5
filme20747,realizador3,127 min,Romantic Movies,2017,4
filme107368,realizador14,234 min,International Movies,2020,4
filme119441,realizador17,61 min,Stand-Up Comedy,1968,4
filme43302,realizador19,122 min,Stand-Up Comedy,1966,1
filme26828,realizador11,191 min,Dramas,1964,5
filme15096,realizador4,180 min,Independent Movies,1985,1
filme6439,realizador11,236 min,Movies,1984,2
filme110884,realizador11,134 min,Documentaries,1982,2
filme123192,realizador2,66 min,Action & Adventure,1960,1
filme132940,realizador14,61 min,Movies,2021,4
filme131275,realizador15,188 min,Anime Features,1988,3
filme132553,realizador2,87 min,LGBTQ Movies,1980,4
filme63859,realizador15,72 min,Movies,1969,3
filme22038,realizador5,228 min,Action & Adventure,2022,3
filme88382,realizador6,210 min,Music & Musicals,1984,4
filme63694,realizador6,110 min,Children & Family Movies,1981,1
filme135611,realizador19,97 min,Stand-Up Comedy,2003,2
filme12067,realizador17,145 min,Dramas,2010,3
filme8745,realizador11,140 min,Cult Movies,2020,3
filme96129,realizador17,124 min,Action & Adventure,1972,5
filme125185,realizador2,138 min,Action & Adventure,1986,4
filme102943,realizador3,200 min,Anime Features,1965,5
filme49084,realizador7,233 min,Dramas,1962,5
filme5973,realizador4,153 min,Children & Family Movies,1979,5
filme96694,realizador2,128 min,International Movies,1988,3
