Filme,Realizador,Duração,Género,Ano lançamento,Rating
filme97136,realizador8,63 min,Thrillers,2014,2
filme105268,realizador4,88 min,Romantic Movies,1981,1
filme6949,realizador6,210 min,Sci-Fi & Fantasy,2016,3
filme53145,realizador8,145 min,Thrillers,1989,3
filme83211,realizador10,54 min,Music & Musicals,2014,1
filme99977,realizador14,96 min,Children & Family Movies,1974,3
filme68084,realizador15,31 min,Classic Movies,1991,3
filme34121,realizador2,82 min,Classic Movies,2008,2
filme31430,realizador10,171 min,Romantic Movies,2006,4
filme80184,realizador13,175 min,Comedies,1983,4
filme53516,realizador3,217 min,Anime Features,1997,1
filme43747,realizador15,187 min,Independent Movies,2023,3
filme138651,realizador11,73 min,Movies,2008,5
filme127605,realizador13,114 min,LGBTQ Movies,2006,1
filme130075,realizador10,70 min,Music & Musicals,2004,1
filme40121,realizador8,104 min,Classic Movies,1975,4
filme104607,realizador10,88 min,International Movies,2007,4
filme88447,realizador9,95 min,Stand-Up Comedy,2003,1
filme70783,realizador6,30 min,Sci-Fi & Fantasy,1985,1
filme16315,realizador3,170 min,Action & Adventure,1967,1
filme20831,realizador14,83 min,Stand-Up Comedy,2010,1
filme6574,realizador12,34 min,Anime Features,2019,3
filme86849,realizador13,96 min,Documentaries,2012,4
filme131025,realizador7,34 min,Children & Family Movies,2004,3
filme104530,realizador9,147 min,Comedies,1997,5
filme16863,realizador19,39 min,Sci-Fi & Fantasy,1992,2
filme16195,realizador8,203 min,Action & Adventure,2006,3
filme12020,realizador10,229 min,Children & Family Movies,1980,5
filme44385,realizador17,70 min,International Movies,2007,2
filme122105,realizador12,50 min,Movies,1962,2
filme123522,realizador11,37 min,Action & Adventure,2006,5
filme84050,realizador11,107 min,Movies,2002,1
filme36798,realizador5,202 min,Dramas,1964,3
filme115770,realizador15,165 min,Music & Musicals,1990,4
filme103852,realizador8,211 min,Music & Musicals,1968,2
filme95723,realizador13,40 min,Dramas,2013,5
filme13302,realizador8,153 min,Horror Movies,1997,4
filme64050,realizador17,59 min,Classic Movies,1972,3
filme94941,realizador5,36 min,Documentaries,1961,2
filme135773,realizador7,126 min,Action & Adventure,1988,4
filme91151,realizador3,109 min,LGBTQ Movies,1993,4
filme9094,realizador3,91 min,Romantic Movies,2003,2
filme147007,realizador11,183 min,Comedies,1967,4
filme59550,realizador2,153 min,Thrillers,2017,4
filme19562,realizador9,94 min,Thrillers,2009,1
filme109608,realizador8,40 min,Classic Movies,2006,1
filme26962,realizador17,165 min,Sci-Fi & Fantasy,2014,4
filme28686,realizador3,230 min,Movies,1986,5
filme138304,realizador4,214 min,Comedies,1960,3
filme120027,realizador2,221 min,Romantic Movies,2019,2
filme5969,realizador11,127 min,Romantic Movies,1964,5
filme86392,realizador7,199 min,Anime Features,1992,5
filme83246,realizador8,201 min,Music & Musicals,2023,2
filme119693,realizador10,173 min,Sci-Fi & Fantasy,1983,5
filme32464,realizador8,62 min,Sports Movies,2021,3
filme133558,realizador18,35 min,Music & Musicals,1965,2
filme50727,realizador7,126 min,Classic Movies,1964,2
filme9736,realizador18,201 min,Dramas,1982,3
filme46549,realizador12,103 min,Cult Movies,2010,1
filme122640,realizador11,206 min,Children & Family Movies,1993,4
filme133057,realizador19,146 min,Sci-Fi & Fantasy,1963,3
filme65676,realizador19,84 min,Thrillers,1975,1
filme85429,realizador12,78 min,Stand-Up Comedy,1967,5
filme2886,realizador6,220 min,Classic Movies,1971,2
filme75408,realizador10,145 min,Action & Adventure,1998,1
filme115547,realizador14,238 min,Stand-Up Comedy,1976,5
filme36602,realizador17,109 min,Sports Movies,2001,4
filme102289,realizador19,104 min,Independent Movies,1995,3
filme106322,realizador15,229 min,Dramas,2015,2
filme99719,realizador19,187 min,Sci-Fi & Fantasy,1977,4
filme101183,realizador17,70 min,Cult Movies,1988,2
filme4798,realizador13,186 min,Action & Adventure,1989,1
filme95847,realizador12,204 min,Thrillers,2007,2
filme79267,realizador15,140 min,Music & Musicals,1964,2
filme109248,realizador12,73 min,Comedies,1993,1
filme130791,realizador11,131 min,Sports Movies,1994,1
filme75609,realizador14,108 min,Independent Movies,1970,4
filme124506,realizador18,219 min,Stand-Up Comedy,2003,1
filme7574,realizador15,83 min,LGBTQ Movies,2001,3
filme58723,realizador13,160 min,Romantic Movies,2012,1
filme138860,realizador1,87 min,LGBTQ Movies,2018,3
filme64549,realizador12,171 min,International Movies,1999,4
filme28372,realizador18,131 min,Children & Family Movies,2011,3
filme113211,realizador19,151 min,Romantic Movies,1976,3
filme117058,realizador17,56 min,Movies,2006,3
filme19793,realizador19,57 min,Romantic Movies,1963,2
filme122700,realizador15,195 min,Anime Features,2002,2
filme15598,realizador2,68 min,Movies,2019,3
filme17298,realizador13,145 min,Comedies,1997,4
filme75640,realizador16,63 min,Thrillers,1966,5
filme43686,realizador15,148 min,LGBTQ Movies,1974,3
filme29062,realizador15,228 min,Sci-Fi & Fantasy,1993,5
filme1488,realizador8,188 min,Sci-Fi & Fantasy,2008,2
filme54027,realizador13,49 min,Romantic Movies,1985,3
filme23294,realizador4,230 min,Thrillers,1977,1
filme96645,realizador6,76 min,Action & Adventure,2006,3
filme41184,realizador15,204 min,Comedies,1996,4
filme112020,realizador3,239 min,Sports Movies,2023,2
filme3645,realizador10,183 min,Dramas,1960,5
filme24286,realizador9,135 min,Classic Movies,2001,3
filme48035,realizador6,131 min,Anime Features,1967,4
filme47509,realizador4,31 min,Movies,2023,3
filme94051,realizador4,202 min,Cult Movies,1973,2
filme57018,realizador18,122 min,Comedies,1988,5
filme63637,realizador5,239 min,Romantic Movies,2010,2
filme42091,realizador18,95 min,Documentaries,2019,2
filme31748,realizador11,187 min,Romantic Movies,2023,5
filme100734,realizador15,192 min,LGBTQ Movies,1989,5
filme46891,realizador13,209 min,Cult Movies,1996,4
filme136494,realizador8,215 min,Documentaries,2010,4
filme51654,realizador3,64 min,Movies,1983,4
filme103241,realizador5,59 min,Romantic Movies,1980,4
filme111900,realizador1,55 min,Romantic Movies,2015,3
filme126548,realizador7,180 min,LGBTQ Movies,1987,5
filme77979,realizador19,80 min,Sports Movies,2000,1
filme66243,realizador11,134 min,Action & Adventure,2015,4
filme117064,realizador5,118 min,Music & Musicals,2010,1
filme67006,realizador15,221 min,Independent Movies,2002,5
filme28040,realizador15,58 min,Thrillers,2009,3
filme120593,realizador2,79 min,Cult Movies,1962,4
filme104542,realizador11,128 min,Dramas,1982,2
filme85504,realizador8,55 min,Sci-Fi & Fantasy,1999,5
filme3688,realizador6,131 min,Music & Musicals,1969,3
filme105658,realizador17,211 min,Comedies,1977,4
filme145467,realizador13,212 min,Classic Movies,2012,3
filme100342,realizador15,179 min,Action & Adventure,1995,3
filme128029,realizador8,186 min,Independent Movies,2004,3
filme36153,realizador18,53 min,Dramas,1997,1
filme110196,realizador15,50 min,Romantic Movies,2022,1
filme26588,realizador11,212 min,Movies,1961,5
filme83284,realizador18,117 min,Independent Movies,2020,2
filme142412,realizador18,233 min,Classic Movies,2023,3
filme50801,realizador9,53 min,Cult Movies,1975,1
filme54903,realizador4,153 min,LGBTQ Movies,1963,1
filme28022,realizador12,131 min,Dramas,2022,1
filme106349,realizador11,112 min,International Movies,2009,5
filme79359,realizador7,100 min,Anime Features,1987,3
filme62791,realizador1,233 min,Action & Adventure,1973,4
filme56233,realizador11,94 min,Classic Movies,1967,2
filme24763,realizador18,126 min,Children & Family Movies,1976,4
filme26599,realizador15,209 min,Thrillers,1987,3
filme111761,realizador12,209 min,Action & Adventure,1991,2
filme89121,realizador9,46 min,Horror Movies,1980,5
filme85794,realizador3,170 min,Music & Musicals,1961,5
filme80746,realizador12,77 min,Movies,1961,1
filme36439,realizador4,139 min,Children & Family Movies,1978,2
filme125111,realizador3,171 min,Sci-Fi & Fantasy,2021,5
filme116288,realizador2,234 min,Cult Movies,1987,5
filme84424,realizador13,167 min,Classic Movies,1999,4
filme16768,realizador7,74 min,Children & Family Movies,1975,2
filme12775,realizador4,203 min,LGBTQ Movies,1968,5
filme85034,realizador11,68 min,Music & Musicals,2022,1
filme48616,realizador2,51 min,Thrillers,2007,4
filme3762,realizador2,96 min,Dramas,1965,5
filme98193,realizador18,187 min,Independent Movies,1972,2
filme31364,realizador17,44 min,Stand-Up Comedy,2021,5
filme3084,realizador10,104 min,Cult Movies,1963,2
filme134867,realizador8,172 min,Dramas,1991,3
filme38198,realizador18,138 min,Music & Musicals,2005,5
filme144398,realizador15,180 min,Dramas,1986,4
filme129616,realizador18,96 min,LGBTQ Movies,1983,3
filme149167,realizador11,97 min,Music & Musicals,1962,3
filme119170,realizador17,96 min,Sci-Fi & Fantasy,1973,1
filme102154,realizador18,100 min,Cult Movies,1999,4
filme132224,realizador7,132 min,Cult Movies,1999,2
filme107598,realizador7,155 min,Thrillers,2016,2
filme42117,realizador6,97 min,Romantic Movies,2005,5
filme5368,realizador1,92 min,Music & Musicals,2013,4
filme103711,realizador12,124 min,Sci-Fi & Fantasy,2009,4
filme122728,realizador19,82 min,Thrillers,1987,2
filme123907,realizador15,231 min,International Movies,2016,3
filme99508,realizador8,110 min,LGBTQ Movies,1982,4
filme133611,realizador3,94 min,Stand-Up Comedy,2023,1
filme58890,realizador9,75 min,Children & Family Movies,2005,4
filme81606,realizador16,143 min,Comedies,1986,4
filme144000,realizador6,203 min,Documentaries,1967,1
filme38450,realizador8,191 min,Music & Musicals,2000,1
filme53051,realizador5,195 min,Thrillers,2019,4
filme83105,realizador1,219 min,LGBTQ Movies,2016,2
filme10556,realizador11,57 min,Cult Movies,1984,2
filme775,realizador2,71 min,Music & Musicals,1999,1
filme85666,realizador6,42 min,LGBTQ Movies,2008,1
filme113046,realizador10,231 min,Comedies,1967,1
filme138352,realizador1,239 min,Music & Musicals,1999,5
filme83626,realizador12,74 min,Independent Movies,1975,2
filme62895,realizador5,236 min,Cult Movies,1977,1
filme121186,realizador9,176 min,Independent Movies,2004,2
filme27876,realizador15,222 min,Movies,1977,4
filme91235,realizador17,70 min,Dramas,2014,3
filme137713,realizador16,193 min,Romantic Movies,2018,3
filme145850,realizador2,149 min,Documentaries,1980,4
filme8661,realizador10,168 min,Music & Musicals,1964,3
filme35272,realizador19,137 min,Music & Musicals,2003,3
filme54400,realizador5,192 min,Independent Movies,1972,1
filme80533,realizador5,215 min,Anime Features,1987,1
filme89178,realizador15,63 min,LGBTQ Movies,2004,5
filme137714,realizador14,48 min,LGBTQ Movies,2020,4
filme29192,realizador19,197 min,Stand-Up Comedy,2023,4
filme63836,realizador13,41 min,Dramas,2002,5
filme126531,realizador18,193 min,Romantic Movies,2023,3
filme46637,realizador10,213 min,Movies,1992,3
filme62383,realizador13,75 min,Anime Features,1967,3
filme70307,realizador12,150 min,Comedies,1989,1
filme5249,realizador6,95 min,Movies,2023,1
filme22447,realizador10,177 min,Stand-Up Comedy,2013,5
filme79215,realizador11,151 min,Horror Movies,1996,2
filme146580,realizador10,230 min,International Movies,1995,3
filme54653,realizador9,131 min,Comedies,2010,1
filme31008,realizador16,43 min,Movies,1980,4
filme10699,realizador1,49 min,Children & Family Movies,1975,3
filme110890,realizador17,153 min,Classic Movies,1992,4
filme9753,realizador11,123 min,Children & Family Movies,1984,1
filme66162,realizador4,223 min,Cult Movies,2003,1
filme147013,realizador6,92 min,Documentaries,1992,4
filme30030,realizador15,168 min,Independent Movies,1961,5
filme37539,realizador7,198 min,LGBTQ Movies,2003,5
filme25601,realizador12,47 min,Music & Musicals,1994,2
filme91478,realizador17,131 min,Music & Musicals,1986,4
filme135992,realizador3,99 min,Classic Movies,2017,4
filme4133,realizador13,235 min,LGBTQ Movies,2020,4
filme82033,realizador8,62 min,Stand-Up Comedy,1972,4
filme135776,realizador9,235 min,Romantic Movies,1986,4
filme100526,realizador8,101 min,Children & Family Movies,1997,4
filme92303,realizador17,227 min,Comedies,2001,1
filme148932,realizador6,197 min,Romantic Movies,1967,4
filme94081,realizador4,113 min,Sci-Fi & Fantasy,1962,2
filme135602,realizador15,156 min,Documentaries,1982,4
filme38264,realizador7,173 min,Horror Movies,2001,4
filme141842,realizador10,38 min,Independent Movies,2002,5
filme104771,realizador14,75 min,Romantic Movies,1974,3
filme67461,realizador6,142 min,Romantic Movies,1994,5
filme647,realizador16,195 min,Cult Movies,2020,1
filme9340,realizador12,222 min,Independent Movies,2016,3
filme34642,realizador19,125 min,Cult Movies,1972,4
filme19947,realizador16,197 min,Anime Features,1999,1
filme88191,realizador1,84 min,International Movies,1965,4
filme52376,realizador10,46 min,Independent Movies,1994,2
filme47942,realizador10,224 min,Children & Family Movies,2009,4
filme105539,realizador14,62 min,Anime Features,1987,1
filme137155,realizador15,54 min,Anime Features,1990,5
filme52400,realizador16,100 min,Children & Family Movies,1962,3
filme14168,realizador3,130 min,Horror Movies,1971,3
filme66094,realizador5,133 min,Horror Movies,2000,3
filme133902,realizador8,64 min,Dramas,2015,2
filme46914,realizador7,77 min,Music & Musicals,1993,4
filme140258,realizador11,99 min,Anime Features,1995,4
filme71984,realizador4,102 min,Cult Movies,1978,1
filme103729,realizador9,134 min,Anime Features,1968,3
filme28888,realizador7,181 min,Dramas,2023,1
filme21596,realizador7,47 min,Independent Movies,2007,3
filme95922,realizador7,146 min,Documentaries,1963,2
filme94184,realizador4,198 min,Anime Features,2022,2
filme6537,realizador16,84 min,Cult Movies,1968,5
filme74975,realizador16,123 min,Dramas,1975,1
filme11479,realizador13,158 min,Independent Movies,2021,3
filme3806,realizador11,97 min,Cult Movies,1977,3
filme32972,realizador3,76 min,Horror Movies,2016,2
filme65294,realizador2,217 min,Sci-Fi & Fantasy,1961,1
filme8016,realizador14,184 min,Independent Movies,2015,4
filme9745,realizador11,193 min,Sci-Fi & Fantasy,2012,3
filme121286,realizador14,79 min,Music & Musicals,2016,5
filme123592,realizador18,43 min,Music & Musicals,1995,3
filme76828,realizador17,54 min,Music & Musicals,1997,3
filme146553,realizador17,102 min,Action & Adventure,2016,5
filme112181,realizador1,195 min,Thrillers,1961,1
filme52914,realizador16,41 min,Action & Adventure,1965,3
filme19327,realizador1,125 min,Stand-Up Comedy,1985,4
filme93931,realizador11,55 min,Documentaries,2015,5
filme129840,realizador8,133 min,Music & Musicals,2020,3
filme34124,realizador7,148 min,Action & Adventure,1973,4
filme92861,realizador9,166 min,Stand-Up Comedy,1985,4
filme53379,realizador1,190 min,Documentaries,2021,2
filme115278,realizador7,179 min,Comedies,1992,3
filme106893,realizador13,103 min,Comedies,2000,1
filme92142,realizador7,201 min,LGBTQ Movies,2003,5
filme149153,realizador16,199 min,LGBTQ Movies,2023,2
filme117161,realizador3,98 min,Dramas,1964,1
filme103485,realizador17,161 min,Children & Family Movies,1964,2
filme95857,realizador5,33 min,Stand-Up Comedy,1974,1
filme68414,realizador2,123 min,International Movies,2012,3
filme76833,realizador7,189 min,Action & Adventure,2021,3
filme97000,realizador18,236 min,Action & Adventure,2013,2
filme81253,realizador16,146 min,Comedies,2000,3
filme37867,realizador18,73 min,Cult Movies,1995,2
filme23535,realizador4,60 min,Children & Family Movies,1994,1
filme58581,realizador5,84 min,Thrillers,1992,5
filme18525,realizador8,140 min,Children & Family Movies,1962,5
filme103094,realizador9,176 min,Thrillers,1967,2
filme48233,realizador2,207 min,Music & Musicals,1999,4
filme131086,realizador13,150 min,Classic Movies,2013,2
filme90850,realizador7,187 min,Documentaries,1992,4
filme142489,realizador15,217 min,Anime Features,1998,2
filme80618,realizador5,111 min,Cult Movies,1963,4
filme37580,realizador12,100 min,Romantic Movies,2004,1
filme18718,realizador7,150 min,Dramas,1997,2
filme120364,realizador17,47 min,Children & Family Movies,1965,3
filme100282,realizador18,238 min,Thrillers,1961,4
filme118603,realizador8,148 min,LGBTQ Movies,1994,1
filme123016,realizador18,110 min,Anime Features,1971,2
filme76649,realizador11,81 min,Movies,1993,4
filme84131,realizador15,58 min,Documentaries,2020,5
filme2231,realizador17,93 min,Sci-Fi & Fantasy,1963,2
filme58361,realizador6,37 min,Independent Movies,2020,5
filme98704,realizador1,35 min,Music & Musicals,1975,4
filme122806,realizador10,117 min,International Movies,1992,2
filme47550,realizador18,215 min,Movies,2015,1
filme39001,realizador16,99 min,Dramas,2015,1
filme77322,realizador16,47 min,LGBTQ Movies,1997,4
filme60837,realizador15,189 min,Sci-Fi & Fantasy,1993,1
filme26449,realizador7,183 min,Stand-Up Comedy,2003,1
filme50427,realizador14,97 min,Sports Movies,1965,4
filme42087,realizador3,71 min,Independent Movies,1971,4
filme142064,realizador7,210 min,Thrillers,1969,4
filme147376,realizador9,95 min,Romantic Movies,1963,1
filme73601,realizador17,163 min,Anime Features,2012,1
filme3634,realizador10,161 min,Children & Family Movies,1981,5
filme130004,realizador6,237 min,Anime Features,2012,4
filme38756,realizador6,186 min,Action & Adventure,1969,5
filme139789,realizador8,112 min,Classic Movies,1968,4
filme11217,realizador8,214 min,Horror Movies,1963,3
filme129312,realizador2,76 min,Horror Movies,1980,2
filme139068,realizador9,125 min,LGBTQ Movies,1969,2
filme22776,realizador2,39 min,Documentaries,2018,1
filme90906,realizador9,39 min,International Movies,2022,3
filme124121,realizador10,137 min,Music & Musicals,1976,3
filme143243,realizador7,85 min,Thrillers,2019,1
filme66480,realizador18,168 min,Independent Movies,1985,1
filme133848,realizador16,169 min,Horror Movies,1987,1
filme20404,realizador3,169 min,Thrillers,1962,3
filme14998,realizador2,97 min,Romantic Movies,2012,2
filme88873,realizador2,39 min,Cult Movies,1999,2
filme25233,realizador17,127 min,Stand-Up Comedy,1991,1
filme11234,realizador8,236 min,Action & Adventure,1995,2
filme99266,realizador1,133 min,Comedies,2012,2
filme148222,realizador16,78 min,Children & Family Movies,1992,1
filme140015,realizador16,77 min,Dramas,2019,1
filme139805,realizador17,77 min,Sci-Fi & Fantasy,2001,3
filme80476,realizador12,194 min,Stand-Up Comedy,1991,3
filme129031,realizador7,188 min,Thrillers,1963,4
filme64856,realizador19,52 min,Romantic Movies,2003,1
filme11645,realizador1,138 min,Horror Movies,2017,1
filme25456,realizador15,52 min,Music & Musicals,1982,5
filme56684,realizador3,209 min,Classic Movies,2011,1
filme83020,realizador15,218 min,Movies,1983,2
filme32767,realizador5,118 min,Horror Movies,1972,4
filme104935,realizador3,36 min,Sports Movies,1964,4
filme90310,realizador11,36 min,Horror Movies,2018,2
filme34541,realizador11,119 min,LGBTQ Movies,1995,5
filme21282,realizador12,153 min,Stand-Up Comedy,1992,2
filme76964,realizador14,96 min,Thrillers,2015,2
filme54851,realizador2,197 min,Stand-Up Comedy,2006,3
filme147278,realizador1,56 min,Dramas,1964,2
filme86766,realizador11,43 min,Movies,1980,5
filme52601,realizador3,47 min,Dramas,1964,2
filme103421,realizador15,151 min,Romantic Movies,1964,4
filme115279,realizador19,97 min,Independent Movies,2021,4
filme36069,realizador7,89 min,Action & Adventure,1994,5
filme93268,realizador16,188 min,Cult Movies,1976,1
filme126639,realizador17,170 min,Sci-Fi & Fantasy,2012,1
filme50819,realizador8,73 min,Cult Movies,1971,1
filme147959,realizador7,61 min,Dramas,1972,4
filme11346,realizador9,195 min,Romantic Movies,1994,3
filme96106,realizador6,139 min,Independent Movies,1960,1
filme1257,realizador10,93 min,Sci-Fi & Fantasy,1997,3
filme148240,realizador7,145 min,Music & Musicals,2011,2
filme16197,realizador5,61 min,Thrillers,1997,3
filme44708,realizador4,154 min,Classic Movies,1979,3
filme61878,realizador3,240 min,Horror Movies,2020,1
filme17735,realizador17,192 min,Music & Musicals,1988,4
filme72696,realizador14,100 min,Stand-Up Comedy,1981,3
filme136079,realizador1,88 min,Independent Movies,2010,1
filme80912,realizador10,234 min,Cult Movies,2005,2
filme33554,realizador2,60 min,Comedies,1980,5
filme42716,realizador17,198 min,Independent Movies,1972,2
filme131318,realizador4,134 min,Documentaries,2017,4
filme33069,realizador1,236 min,Children & Family Movies,2009,2
filme105510,realizador9,98 min,Documentaries,2004,3
filme98814,realizador6,121 min,Dramas,1963,4
filme65173,realizador7,124 min,Sci-Fi & Fantasy,1960,3
filme22075,realizador5,89 min,Music & Musicals,1982,2
filme117008,realizador7,231 min,Stand-Up Comedy,1981,1
filme69906,realizador9,86 min,Stand-Up Comedy,1972,5
filme19851,realizador9,137 min,Horror Movies,2008,5
filme9624,realizador16,84 min,Movies,1988,2
filme27486,realizador6,118 min,Anime Features,2012,2
filme23966,realizador19,114 min,Classic Movies,2014,1
filme77723,realizador7,213 min,Horror Movies,1975,3
filme105992,realizador12,125 min,Independent Movies,2010,3
filme108785,realizador9,153 min,LGBTQ Movies,2006,5
filme33906,realizador19,152 min,Classic Movies,1990,5
filme28856,realizador7,240 min,Sports Movies,1971,1
filme51131,realizador18,114 min,Music & Musicals,1961,5
filme114261,realizador7,71 min,Children & Family Movies,2004,4
filme146181,realizador16,117 min,Anime Features,1969,2
filme83441,realizador17,127 min,Anime Features,1972,1
filme42070,realizador7,170 min,Documentaries,2019,3
filme86615,realizador13,46 min,Comedies,1971,5
filme128271,realizador17,114 min,Cult Movies,2009,2
filme128419,realizador3,204 min,International Movies,1978,2
filme128574,realizador13,224 min,Sci-Fi & Fantasy,2017,2
filme17760,realizador2,187 min,Anime Features,2019,2
filme117868,realizador3,61 min,Dramas,1975,1
filme43157,realizador12,76 min,Sports Movies,1963,4
filme45942,realizador17,128 min,Anime Features,1967,3
filme81131,realizador1,161 min,Independent Movies,2016,4
filme126030,realizador17,102 min,Movies,2014,3
filme13952,realizador16,131 min,Movies,2006,1
filme38874,realizador6,68 min,Cult Movies,2023,5
filme109183,realizador11,130 min,Action & Adventure,1978,3
filme59404,realizador7,181 min,Thrillers,1985,2
filme6635,realizador6,184 min,Documentaries,1978,5
filme136406,realizador19,63 min,Thrillers,1999,5
filme129585,realizador17,167 min,Stand-Up Comedy,1976,3
filme91820,realizador16,100 min,Dramas,1981,5
filme109643,realizador16,50 min,Children & Family Movies,2018,5
filme145541,realizador13,226 min,Independent Movies,1994,3
filme104618,realizador18,141 min,Documentaries,1970,5
filme101545,realizador18,50 min,Dramas,1976,4
filme20564,realizador16,193 min,International Movies,1975,3
filme94530,realizador12,47 min,Sci-Fi & Fantasy,1976,2
filme28589,realizador3,34 min,LGBTQ Movies,1977,3
filme21131,realizador18,69 min,Cult Movies,2017,3
filme9900,realizador3,120 min,Comedies,2014,5
filme49167,realizador19,152 min,Horror Movies,2002,2
filme109417,realizador1,221 min,LGBTQ Movies,2003,2
filme120241,realizador13,153 min,Thrillers,2016,2
filme56143,realizador15,146 min,Stand-Up Comedy,1974,4
filme28725,realizador14,180 min,LGBTQ Movies,1992,3
filme115682,realizador3,100 min,Stand-Up Comedy,1978,2
filme61493,realizador8,82 min,Cult Movies,2018,4
filme123332,realizador3,91 min,Music & Musicals,2002,1
filme67131,realizador4,143 min,Comedies,2004,2
filme144985,realizador10,97 min,Horror Movies,1972,3
filme114678,realizador10,113 min,Dramas,1980,1
filme48352,realizador18,180 min,Children & Family Movies,1961,1
filme44358,realizador2,211 min,Classic Movies,1965,2
filme67835,realizador8,43 min,Music & Musicals,1963,4
filme87544,realizador9,190 min,Classic Movies,2013,2
filme11669,realizador2,31 min,Sci-Fi & Fantasy,2009,3
filme29111,realizador15,61 min,International Movies,1975,3
filme114770,realizador8,225 min,Children & Family Movies,1986,4
filme112252,realizador7,63 min,Classic Movies,2008,1
filme124010,realizador11,101 min,International Movies,1962,1
filme95164,realizador7,147 min,Movies,2002,2
filme47657,realizador17,70 min,Dramas,1998,1
filme64884,realizador1,226 min,LGBTQ Movies,1990,3
filme39656,realizador8,172 min,Sci-Fi & Fantasy,1979,3
filme114172,realizador17,70 min,Thrillers,1968,3
filme92787,realizador5,146 min,International Movies,1970,5
filme104564,realizador5,222 min,Stand-Up Comedy,2007,3
filme137956,realizador9,157 min,Anime Features,2010,1
filme93485,realizador4,58 min,Sci-Fi & Fantasy,1987,2
filme60651,realizador10,179 min,Sports Movies,2011,3
filme58187,realizador9,33 min,Action & Adventure,1971,1
filme140030,realizador5,198 min,Sci-Fi & Fantasy,2008,4
filme7997,realizador15,143 min,Music & Musicals,1998,2
filme135755,realizador3,95 min,Comedies,2005,1
filme10178,realizador13,233 min,Thrillers,2000,5
filme142843,realizador11,60 min,Action & Adventure,2023,2
filme32262,realizador5,223 min,Independent Movies,1960,3
filme39133,realizador15,179 min,Documentaries,1994,4
filme55281,realizador7,114 min,Horror Movies,2018,4
filme120045,realizador5,136 min,Classic Movies,1998,5
filme25731,realizador11,108 min,Movies,1966,4
filme9948,realizador12,149 min,Thrillers,1987,5
filme117166,realizador17,214 min,Sci-Fi & Fantasy,2015,1
filme73043,realizador17,51 min,Comedies,1974,5
filme146776,realizador6,33 min,Action & Adventure,1997,3
filme142803,realizador15,33 min,International Movies,2009,1
filme86934,realizador6,139 min,Comedies,1967,4
filme62950,realizador13,95 min,Independent Movies,2018,4
filme35157,realizador13,44 min,Sci-Fi & Fantasy,1987,4
filme120945,realizador8,58 min,Children & Family Movies,1968,5
filme132064,realizador1,150 min,Independent Movies,1965,3
filme78147,realizador17,87 min,Classic Movies,1983,1
filme65572,realizador3,211 min,International Movies,1963,5
filme3155,realizador11,105 min,Dramas,1993,3
filme94542,realizador4,198 min,Documentaries,2003,3
filme100003,realizador9,172 min,LGBTQ Movies,1998,3
filme73871,realizador14,59 min,Comedies,1993,2
filme81586,realizador16,32 min,Romantic Movies,1975,3
filme103636,realizador3,166 min,Cult Movies,2011,2
filme57258,realizador5,64 min,Sports Movies,1967,2
filme61242,realizador12,171 min,Thrillers,2010,5
filme8391,realizador10,175 min,Comedies,1986,4
filme18171,realizador7,70 min,Movies,1983,5
filme3715,realizador17,50 min,Classic Movies,2013,4
filme43542,realizador13,72 min,Anime Features,1960,2
filme41268,realizador1,127 min,Movies,2007,1
filme76073,realizador3,203 min,Horror Movies,2001,2
filme102047,realizador12,151 min,LGBTQ Movies,1973,3
filme51448,realizador9,235 min,Action & Adventure,2021,4
filme101799,realizador18,189 min,Stand-Up Comedy,1989,5
filme64962,realizador16,176 min,Comedies,1967,2
filme78885,realizador1,188 min,Movies,1984,3
filme565,realizador5,164 min,LGBTQ Movies,2003,3
filme61244,realizador11,185 min,Independent Movies,1970,1
filme126133,realizador16,132 min,Cult Movies,2005,4
filme79880,realizador1,125 min,Sports Movies,1963,3
filme92976,realizador15,144 min,Romantic Movies,2008,2
filme123980,realizador14,69 min,Independent Movies,1988,3
filme103000,realizador13,147 min,Music & Musicals,2009,3
filme38921,realizador11,101 min,Classic Movies,2021,2
filme92273,realizador10,59 min,Anime Features,2012,5
filme412,realizador9,157 min,Classic Movies,1962,4
filme11198,realizador4,149 min,Romantic Movies,1999,5
filme78577,realizador17,152 min,Classic Movies,1963,3
filme105979,realizador6,210 min,Documentaries,2012,2
filme110700,realizador15,70 min,Thrillers,1965,2
filme48363,realizador1,99 min,Children & Family Movies,2005,2
filme34107,realizador2,237 min,Documentaries,2020,2
filme111564,realizador1,33 min,Action & Adventure,1999,1
filme119439,realizador7,176 min,Music & Musicals,1984,1
filme45929,realizador19,174 min,Music & Musicals,1995,2
filme5862,realizador12,230 min,Thrillers,1976,2
filme107119,realizador9,36 min,Classic Movies,1965,5
filme11024,realizador2,167 min,Horror Movies,1976,4
filme140828,realizador13,41 min,Comedies,1996,1
filme121933,realizador5,68 min,Cult Movies,2010,3
filme31228,realizador16,65 min,Horror Movies,2006,3
filme61095,realizador9,152 min,Romantic Movies,1986,4
filme119147,realizador4,189 min,Anime Features,1967,1
filme55187,realizador16,147 min,Anime Features,1991,4
filme85027,realizador2,164 min,Comedies,1988,4
filme102870,realizador18,154 min,Stand-Up Comedy,1976,5
filme107661,realizador3,210 min,Documentaries,2017,4
filme73419,realizador2,192 min,Children & Family Movies,1966,3
filme71804,realizador11,231 min,Action & Adventure,1967,4
